pipeline_name,input_records,output_records,data_size_mb,execution_time_min,expected_time_min,cpu_utilization,memory_utilization,source_delay_min,retry_count,previous_run_duration,previous_failure_count,worker_count,day_of_week,hour,pipeline_failed
customer_daily,789716,796981,1267.4,18.71,25,31.4,57.8,4.0,0,14.2,0,6,Thursday,2,0
orders_daily,671939,669779,1145.8,32.19,28,72.2,48.8,2.6,0,28.78,0,4,Thursday,3,0
orders_daily,994536,1006806,1585.0,31.09,28,69.4,78.1,4.1,0,27.66,0,4,Sunday,7,0
products_daily,290604,283440,549.0,22.44,18,45.3,39.2,2.6,0,23.38,0,6,Thursday,3,0
orders_daily,1095929,1094701,2277.0,24.67,28,39.0,63.5,5.8,0,19.34,1,4,Thursday,3,0
customer_daily,434849,446626,537.1,32.9,25,56.8,77.0,7.2,0,27.35,1,4,Monday,22,0
customer_daily,697812,708032,1465.0,21.15,25,22.6,62.5,2.3,1,20.47,0,8,Tuesday,0,0
orders_daily,940747,922671,1480.7,19.05,28,23.0,60.3,9.8,1,15.79,0,4,Thursday,19,0
sales_daily,481581,484327,786.1,30.46,30,56.6,43.2,10.9,0,28.18,1,4,Friday,22,0
inventory_daily,411457,409658,800.8,25.96,22,67.1,55.1,8.1,2,28.25,0,4,Tuesday,9,0
inventory_daily,316984,316883,460.8,19.29,22,20.3,29.9,2.6,1,18.64,0,4,Wednesday,21,0
inventory_daily,427364,412925,976.4,23.15,22,51.5,68.8,3.6,0,22.42,0,2,Saturday,6,0
inventory_daily,554921,539031,962.1,27.15,22,58.3,65.0,2.8,0,25.67,0,4,Friday,2,0
orders_daily,935165,977949,1685.5,37.18,28,51.9,99.0,6.4,0,42.32,0,4,Tuesday,6,0
products_daily,310164,311896,645.6,21.09,18,63.8,40.1,0.3,0,16.5,0,8,Thursday,11,0
sales_daily,633640,611165,1243.5,28.67,30,27.0,63.8,7.2,0,25.81,0,4,Tuesday,23,0
inventory_daily,612045,638170,998.1,21.15,22,42.0,53.5,12.3,1,15.63,0,8,Thursday,4,0
payments_daily,348682,350175,724.0,29.72,32,48.4,48.5,3.0,0,23.54,0,4,Thursday,7,0
products_daily,302022,308303,555.3,18.2,18,46.8,33.6,7.6,0,15.99,0,2,Monday,1,0
sales_daily,950463,953960,1862.8,34.96,30,54.9,83.2,3.5,0,30.75,0,4,Sunday,2,0
customer_daily,521125,510706,1073.0,20.75,25,38.0,48.8,1.2,0,18.35,0,4,Tuesday,9,0
inventory_daily,522854,500034,984.1,19.58,22,41.2,53.1,14.9,0,19.96,0,4,Sunday,4,1
inventory_daily,542346,564210,1122.2,25.39,22,64.8,66.9,12.3,1,25.26,1,8,Wednesday,3,0
products_daily,267265,273883,464.8,17.46,18,45.0,40.2,0.4,0,15.2,0,2,Tuesday,14,0
sales_daily,904379,921472,1617.7,31.08,30,56.4,57.3,4.9,0,28.41,0,2,Tuesday,3,0
orders_daily,985882,985849,1896.1,31.83,28,62.9,81.3,8.0,0,23.74,0,6,Wednesday,0,1
customer_daily,636847,627696,1240.3,24.28,25,52.4,51.0,5.6,0,22.25,0,6,Saturday,16,0
sales_daily,778855,785486,1249.3,25.37,30,15.0,54.9,1.7,0,23.35,0,6,Friday,6,0
sales_daily,883767,857696,1820.4,41.56,30,66.1,99.0,2.1,0,40.34,0,8,Wednesday,6,0
sales_daily,926155,950086,1528.4,32.46,30,59.9,89.9,3.1,0,31.54,0,4,Saturday,9,0
products_daily,303773,292471,808.2,21.77,18,65.1,53.1,2.8,0,23.14,0,4,Monday,3,0
customer_daily,795624,809700,1508.8,23.93,25,43.8,64.7,10.1,3,21.08,0,4,Sunday,13,0
payments_daily,396096,413897,743.3,34.04,32,55.3,33.0,2.7,2,36.38,0,4,Tuesday,4,1
payments_daily,224807,219391,403.2,40.79,32,72.6,61.4,0.6,0,38.72,0,6,Thursday,11,0
orders_daily,647118,652311,1132.2,29.9,28,48.8,58.4,10.2,0,29.85,1,8,Sunday,3,0
customer_daily,803690,799028,1466.1,25.24,25,30.5,74.5,6.4,0,25.61,0,2,Sunday,4,0
products_daily,285193,282759,423.2,14.66,18,52.9,35.5,8.5,0,11.18,0,6,Friday,3,0
orders_daily,929551,965085,1690.3,18.71,28,19.3,58.8,2.6,0,22.19,0,4,Thursday,21,0
products_daily,368357,370850,567.5,25.95,18,77.8,56.2,6.3,0,18.18,0,8,Sunday,17,0
payments_daily,349551,345706,576.4,32.14,32,24.7,45.8,2.7,0,35.2,0,4,Friday,11,0
sales_daily,805962,819709,1431.9,48.91,30,95.9,98.9,5.5,0,50.74,0,8,Monday,12,0
orders_daily,743628,758878,1362.2,31.48,28,45.2,77.8,8.5,0,27.77,0,4,Saturday,3,0
inventory_daily,536999,538899,832.1,19.47,22,33.2,35.1,4.5,0,17.52,0,4,Friday,10,0
payments_daily,391055,392532,948.5,30.97,32,41.3,60.3,8.6,0,30.9,0,8,Friday,18,0
inventory_daily,442211,436848,647.8,30.17,22,84.5,60.3,4.6,0,31.14,0,6,Tuesday,13,0
products_daily,244678,235886,522.4,23.93,18,86.4,51.2,7.5,2,20.66,1,2,Friday,4,0
products_daily,457577,478849,799.8,21.71,18,62.8,48.2,0.7,2,23.14,0,2,Monday,5,0
orders_daily,883276,892376,1433.5,20.68,28,32.8,49.4,7.6,0,20.22,0,4,Monday,5,0
customer_daily,561119,568976,950.9,18.4,25,29.6,24.9,5.8,0,16.2,0,8,Friday,20,0
customer_daily,741856,756068,1513.3,32.38,25,61.0,93.8,8.5,0,32.85,0,4,Thursday,9,0
inventory_daily,494920,490596,748.5,24.84,22,37.5,57.0,0.4,1,24.97,0,4,Friday,9,0
sales_daily,626277,605892,1276.7,41.03,30,84.7,88.1,2.1,1,38.54,0,2,Friday,9,0
sales_daily,877288,882554,2066.4,29.57,30,47.8,91.1,1.6,0,29.77,0,4,Saturday,4,0
products_daily,248812,249473,410.5,14.9,18,35.9,31.1,4.9,0,14.14,0,4,Monday,14,0
products_daily,394587,384018,559.9,19.2,18,61.8,50.5,5.7,0,19.04,0,4,Saturday,5,0
customer_daily,714285,743713,1123.6,27.42,25,41.1,73.4,7.9,4,24.74,0,6,Wednesday,16,0
sales_daily,755699,764787,1377.8,25.73,30,26.7,86.4,1.1,0,26.23,0,4,Sunday,2,0
products_daily,306560,308077,839.1,14.03,18,30.7,38.3,0.5,1,10.9,0,8,Saturday,6,0
products_daily,354197,351118,781.9,20.56,18,61.5,51.6,2.4,0,17.9,0,8,Tuesday,6,0
sales_daily,829753,842734,1239.6,25.29,30,39.2,50.0,11.2,0,23.7,0,6,Thursday,3,0
inventory_daily,712210,695110,1265.6,32.9,22,88.6,89.4,5.2,0,26.91,0,4,Friday,14,0
sales_daily,981738,965827,1524.1,41.65,30,84.5,97.9,1.7,0,38.03,0,2,Saturday,4,0
orders_daily,987769,989247,1610.6,32.71,28,50.7,89.7,2.8,3,34.12,0,6,Tuesday,15,1
inventory_daily,406301,409312,727.8,30.81,22,99.0,46.2,9.3,0,31.83,0,6,Tuesday,21,0
inventory_daily,485311,497237,840.4,24.72,22,47.1,52.1,15.9,1,22.75,0,4,Monday,2,0
sales_daily,876619,886932,1672.6,28.72,30,45.8,70.2,8.8,0,25.49,0,2,Thursday,15,0
sales_daily,668342,662547,1375.3,41.43,30,71.5,93.0,8.9,0,37.22,0,2,Sunday,3,0
products_daily,377605,371042,718.8,20.06,18,51.3,49.1,10.3,0,15.32,0,4,Sunday,22,1
products_daily,241550,246118,378.3,16.61,18,59.8,41.9,4.6,1,16.15,0,8,Thursday,7,0
payments_daily,305394,310318,710.8,26.16,32,46.7,55.8,18.6,1,26.89,0,4,Monday,1,0
sales_daily,710032,710753,1714.9,26.19,30,38.5,72.7,6.7,0,21.44,0,4,Saturday,16,0
customer_daily,746697,768654,1528.7,31.47,25,65.0,74.7,8.0,1,30.78,0,2,Friday,18,0
customer_daily,545358,560047,1130.5,24.66,25,22.4,42.2,1.6,2,23.13,0,4,Sunday,17,0
orders_daily,576004,568161,986.5,39.98,28,68.6,84.0,7.5,0,37.02,0,4,Monday,4,0
products_daily,365282,359637,597.5,20.49,18,52.6,50.9,8.2,0,19.66,0,8,Sunday,11,0
products_daily,273336,273631,571.2,21.14,18,52.8,44.8,11.7,1,18.76,0,4,Saturday,3,0
customer_daily,511094,490650,1009.6,21.99,25,39.2,69.5,3.5,1,21.23,1,6,Saturday,2,0
orders_daily,764125,751858,1615.2,25.57,28,36.4,81.6,2.0,1,25.0,0,6,Thursday,1,0
sales_daily,1074682,1059638,1742.4,22.82,30,31.2,73.9,2.3,0,23.47,0,4,Tuesday,17,0
orders_daily,781732,768385,1498.2,24.06,28,36.1,54.5,0.2,0,20.98,1,4,Tuesday,0,0
products_daily,292597,301185,346.2,16.06,18,44.2,27.3,0.9,2,13.0,0,6,Wednesday,22,0
sales_daily,728493,734177,1326.7,28.86,30,45.4,41.8,2.5,1,27.7,0,4,Thursday,3,0
customer_daily,489753,489018,980.0,37.16,25,96.8,81.4,5.0,0,35.46,1,6,Thursday,14,0
inventory_daily,425728,430792,760.5,19.73,22,37.2,50.7,1.7,0,16.87,0,2,Tuesday,14,0
products_daily,221933,221754,306.2,23.46,18,78.3,51.8,16.4,0,23.78,0,4,Saturday,5,0
sales_daily,952941,953780,1927.7,24.09,30,19.1,85.7,0.9,1,24.24,0,8,Monday,23,0
customer_daily,663114,654423,1406.0,22.41,25,30.9,66.7,7.1,0,21.43,0,6,Sunday,6,0
sales_daily,1197228,1153047,2464.4,31.32,30,35.0,99.0,3.3,0,26.88,0,4,Sunday,7,0
orders_daily,772396,779816,1327.9,34.17,28,79.3,86.5,3.0,1,31.13,0,4,Saturday,23,0
customer_daily,538348,551323,963.1,25.09,25,45.9,54.3,19.5,1,27.2,0,6,Friday,3,0
products_daily,392025,401110,769.1,17.35,18,25.9,49.4,0.6,0,15.63,0,6,Friday,3,0
sales_daily,969276,929740,1829.1,34.96,30,46.5,91.1,0.9,0,31.03,0,4,Saturday,3,0
orders_daily,969257,982276,1508.1,29.12,28,51.8,81.3,3.1,0,32.98,0,8,Friday,11,0
sales_daily,621809,635916,1061.5,22.45,30,22.6,50.9,2.3,0,21.51,0,6,Thursday,18,0
payments_daily,472149,467954,825.0,43.75,32,64.0,72.2,4.6,0,39.52,0,8,Saturday,23,0
customer_daily,640626,621977,976.5,26.84,25,37.2,36.5,17.1,0,28.09,0,2,Thursday,3,0
orders_daily,822478,837842,1669.0,29.17,28,60.2,71.5,5.1,0,33.72,0,4,Wednesday,3,0
sales_daily,982873,961208,1978.3,31.26,30,62.4,73.7,14.3,0,33.15,0,4,Thursday,3,0
orders_daily,895986,898506,1689.7,21.13,28,39.0,79.4,6.5,0,19.87,0,6,Saturday,5,0
inventory_daily,383432,390816,706.6,16.35,22,41.5,24.9,2.4,2,15.86,1,6,Tuesday,18,0
inventory_daily,504030,505435,1028.9,31.69,22,78.9,,4.0,1,36.84,0,4,Wednesday,6,0
sales_daily,674984,667665,1085.9,28.13,30,37.6,75.2,1.2,0,23.99,0,6,Friday,7,0
products_daily,119439,122067,125.7,17.77,18,23.9,31.1,1.9,1,15.51,0,4,Tuesday,5,0
products_daily,247097,248426,416.9,16.94,18,32.6,53.6,8.4,0,16.17,0,2,Tuesday,2,0
inventory_daily,447226,449986,771.1,23.06,22,47.8,44.9,9.0,0,25.85,0,4,Wednesday,2,0
payments_daily,269104,267686,509.6,28.17,32,41.9,20.0,10.2,0,24.72,0,4,Thursday,18,0
payments_daily,390267,396115,610.6,29.61,32,36.9,51.6,2.4,0,19.85,0,6,Friday,5,0
sales_daily,675608,663557,1485.4,28.97,30,42.0,72.3,0.7,0,29.27,0,2,Saturday,3,0
sales_daily,876548,883236,1895.2,32.82,30,40.0,83.6,1.1,0,24.03,0,6,Sunday,20,0
orders_daily,678002,660978,1251.6,31.73,28,69.3,60.9,14.7,3,27.33,1,2,Tuesday,22,0
products_daily,354553,359576,597.6,17.94,18,44.8,50.9,16.0,0,16.04,0,6,Friday,4,0
orders_daily,670233,675137,1079.5,19.51,28,19.8,42.0,6.7,0,16.17,0,4,Thursday,1,0
customer_daily,345601,346870,489.5,30.38,25,46.5,54.0,28.6,0,27.05,0,4,Saturday,3,0
inventory_daily,623726,627903,1177.5,25.05,22,70.1,65.7,7.1,0,26.83,0,6,Wednesday,20,0
inventory_daily,414410,412180,669.7,16.72,22,15.0,31.7,4.5,2,19.04,0,4,Friday,6,0
inventory_daily,675692,688995,1351.3,21.62,22,46.5,70.2,2.3,1,22.25,0,4,Friday,4,0
payments_daily,389521,377414,591.3,30.13,32,34.8,52.8,1.5,3,29.21,0,8,Friday,3,0
inventory_daily,579026,575473,950.2,27.6,22,62.4,74.9,2.7,0,22.88,1,4,Monday,6,0
products_daily,362728,356970,767.4,20.51,18,53.9,47.7,3.7,1,17.73,0,4,Friday,10,0
customer_daily,664648,662381,1377.7,19.74,25,35.3,43.4,1.5,2,21.49,0,6,Monday,3,0
orders_daily,922329,906054,1606.0,42.17,28,80.7,98.5,18.5,0,40.23,1,6,Saturday,5,0
products_daily,376880,379231,578.0,17.99,18,48.5,25.8,6.5,0,18.28,0,6,Thursday,3,0
inventory_daily,511135,510611,591.4,25.48,22,52.5,51.3,1.8,0,19.74,0,6,Thursday,1,0
customer_daily,555337,548918,1040.3,24.26,25,40.2,54.8,9.4,0,18.12,0,4,Sunday,13,0
products_daily,335145,342739,542.9,15.21,18,42.9,42.0,3.7,0,12.63,0,4,Wednesday,18,0
inventory_daily,288635,277378,636.4,19.9,22,41.2,44.6,0.6,1,19.02,0,4,Thursday,5,0
orders_daily,1137520,1161716,2379.4,19.42,28,32.8,87.5,5.0,0,18.24,0,6,Tuesday,16,0
customer_daily,824257,822960,1438.8,16.97,25,15.0,57.5,17.3,1,10.46,0,4,Tuesday,0,0
sales_daily,991706,1004023,1762.3,28.47,30,40.3,74.1,2.0,0,25.83,0,4,Friday,0,0
payments_daily,431184,433788,974.5,28.02,32,29.3,50.2,7.9,0,25.07,0,6,Tuesday,5,0
products_daily,294949,300194,542.1,16.99,18,40.0,44.1,8.3,0,15.57,0,4,Tuesday,7,0
payments_daily,342532,334157,626.6,26.63,32,23.9,38.3,7.3,0,23.51,0,4,Tuesday,3,0
orders_daily,678664,664362,1512.5,44.21,28,78.4,93.7,5.3,1,40.37,1,6,Saturday,3,1
customer_daily,877245,861557,1421.0,26.78,25,57.8,78.3,1.8,0,18.03,0,4,Saturday,16,0
products_daily,270898,265267,244.2,18.18,18,36.0,37.0,5.4,0,16.44,0,2,Saturday,7,0
orders_daily,961179,950523,1601.1,36.54,28,68.5,85.4,3.4,3,35.3,0,4,Sunday,20,0
inventory_daily,525404,529104,856.7,34.01,22,95.7,70.8,4.5,0,33.12,0,6,Monday,6,1
inventory_daily,365958,366347,422.4,17.01,22,20.1,23.5,0.9,0,,0,6,Tuesday,3,0
customer_daily,423192,428269,816.7,26.87,25,59.0,45.4,6.2,1,31.4,0,8,Friday,22,0
sales_daily,800893,791662,1366.0,27.7,30,31.8,60.6,1.5,3,27.11,0,2,Saturday,3,0
orders_daily,818323,806168,1701.6,31.46,28,51.2,87.9,11.7,0,35.42,0,4,Saturday,4,0
customer_daily,638373,639409,1085.3,25.93,25,57.6,43.0,3.5,1,20.89,0,6,Thursday,6,0
orders_daily,1091774,1117269,2011.5,23.65,28,23.3,74.9,6.6,1,18.4,0,8,Friday,20,0
sales_daily,835991,833634,1598.1,36.64,30,86.7,66.0,0.9,0,31.06,0,6,Tuesday,2,0
orders_daily,1036534,1047684,1641.5,27.64,28,43.2,66.4,15.7,1,29.97,1,2,Wednesday,3,0
customer_daily,707892,695645,1213.5,26.84,25,72.2,65.0,3.8,0,22.07,0,4,Saturday,8,0
products_daily,281019,271859,303.3,21.35,18,75.0,51.3,5.4,0,21.78,0,4,Friday,2,0
products_daily,239891,241121,528.6,21.31,18,61.2,54.7,3.6,0,19.63,0,4,Friday,18,0
customer_daily,684413,676021,1222.0,22.48,25,24.3,36.0,15.5,0,18.79,0,4,Tuesday,6,0
inventory_daily,508389,526276,864.4,20.75,22,48.1,55.7,8.2,0,22.52,0,8,Sunday,9,0
customer_daily,768970,780583,1394.9,23.42,25,30.1,41.4,2.4,0,24.18,0,8,Wednesday,3,0
inventory_daily,484909,492864,900.2,17.57,22,31.0,37.7,7.9,1,17.33,0,8,Sunday,5,0
orders_daily,846478,833307,1604.2,27.33,28,43.1,64.6,0.1,0,,0,4,Wednesday,20,0
customer_daily,620165,646236,833.0,27.45,25,50.9,47.0,3.3,0,35.44,0,2,Sunday,3,0
inventory_daily,408127,397832,832.3,18.06,22,31.1,44.8,2.3,0,14.22,0,4,Sunday,10,0
inventory_daily,644690,646055,1076.1,22.42,22,40.6,64.2,0.8,1,21.94,0,6,Sunday,2,0
payments_daily,429774,425732,845.7,38.73,32,52.4,68.6,3.9,0,40.35,0,6,Monday,3,0
sales_daily,605915,610791,1195.5,37.35,30,56.8,91.4,5.3,0,31.75,0,8,Wednesday,21,0
payments_daily,406276,399111,826.3,22.66,32,35.3,34.7,7.5,1,21.73,0,2,Sunday,6,0
orders_daily,567899,567557,1006.3,16.67,28,15.0,20.0,4.3,0,16.47,0,6,Friday,5,0
orders_daily,1077352,1089084,2433.5,27.29,28,36.5,83.7,7.3,0,20.89,0,4,Tuesday,4,0
sales_daily,688583,696785,1247.0,27.57,30,59.3,61.7,16.2,0,32.38,0,4,Thursday,20,0
inventory_daily,535990,546087,980.7,17.14,22,27.5,51.0,3.5,1,20.3,0,6,Saturday,4,0
orders_daily,552688,546681,969.3,26.51,28,48.1,58.2,27.7,0,25.12,0,4,Wednesday,21,0
payments_daily,266090,268003,472.4,28.1,32,28.6,20.0,23.7,0,22.45,0,6,Saturday,3,0
payments_daily,382809,390797,678.0,27.06,32,21.5,32.2,5.2,0,23.25,0,6,Sunday,5,0
payments_daily,300936,290114,474.7,27.28,32,38.9,40.1,4.0,0,23.55,0,4,Monday,5,0
inventory_daily,416003,411334,752.0,22.08,22,41.6,67.6,4.1,0,23.04,0,4,Sunday,18,0
orders_daily,1151255,1140186,2046.7,17.88,28,30.5,76.5,1.1,0,13.86,0,4,Monday,4,0
sales_daily,1153753,1125186,1809.6,29.03,30,36.9,69.5,10.8,2,24.3,0,2,Wednesday,22,0
inventory_daily,593701,572865,1114.5,38.99,22,99.0,79.6,7.8,0,34.28,1,4,Tuesday,2,0
products_daily,234487,232109,388.6,21.22,18,72.3,44.2,0.7,0,21.49,0,6,Friday,5,0
products_daily,405811,411674,674.4,16.52,18,47.0,35.3,6.6,0,19.32,1,8,Saturday,14,0
payments_daily,240699,236789,485.0,39.71,32,61.4,66.5,25.0,2,33.99,0,4,Saturday,11,0
inventory_daily,469550,473158,751.8,29.3,22,71.3,76.4,16.8,1,31.81,0,4,Tuesday,0,0
inventory_daily,505477,504784,829.2,23.32,22,57.7,58.0,6.5,4,14.07,0,8,Sunday,2,0
payments_daily,484682,463770,750.5,25.26,32,28.6,30.2,4.2,0,22.29,0,2,Friday,4,0
sales_daily,946025,969442,1575.3,25.51,30,18.0,67.7,10.1,0,19.12,0,4,Monday,4,0
sales_daily,725798,722622,1147.9,25.09,30,16.9,49.4,6.4,0,,0,6,Wednesday,1,0
orders_daily,729907,699327,1227.1,20.33,28,26.0,45.8,1.3,1,18.48,0,6,Tuesday,5,0
orders_daily,1080394,1089685,2016.4,34.36,28,58.5,99.0,2.3,0,23.43,0,4,Wednesday,10,1
sales_daily,714662,721132,1137.5,45.65,30,91.5,77.4,0.9,0,53.18,0,2,Thursday,12,0
products_daily,313004,305982,600.6,18.15,18,59.0,21.6,11.1,1,17.51,0,6,Friday,4,0
sales_daily,580835,592822,1044.7,26.1,30,42.0,30.6,6.0,0,22.26,0,4,Wednesday,4,0
orders_daily,1002466,992105,1536.5,32.13,28,62.0,86.1,7.5,0,25.94,0,2,Saturday,3,0
payments_daily,384208,386263,698.8,40.39,32,79.1,54.4,4.7,0,41.99,0,4,Friday,5,0
products_daily,225502,219089,354.8,15.66,18,16.9,33.7,4.7,0,15.33,0,6,Saturday,2,0
products_daily,361897,362626,614.2,18.97,18,34.0,35.2,0.6,0,,0,2,Wednesday,17,0
customer_daily,722116,727971,1349.7,17.72,25,15.0,57.6,4.3,0,17.26,0,4,Saturday,3,0
orders_daily,1033204,1019140,2116.8,28.73,28,33.9,70.3,6.8,0,27.48,0,2,Thursday,14,0
payments_daily,323492,326477,450.6,26.19,32,30.9,23.7,6.4,0,21.78,0,6,Wednesday,4,0
inventory_daily,517895,507245,1059.5,23.36,22,51.8,61.5,8.8,0,22.6,0,8,Sunday,8,0
customer_daily,658239,664515,1096.0,22.41,25,40.4,57.4,7.0,0,25.25,0,6,Tuesday,3,0
sales_daily,776292,770296,1392.4,30.08,30,50.2,52.0,1.4,0,22.76,0,4,Monday,7,0
customer_daily,672165,672644,1191.6,38.48,25,85.7,99.0,21.3,0,37.41,0,8,Thursday,6,0
sales_daily,1001030,967389,1576.2,30.62,30,45.2,76.6,12.9,0,28.45,0,4,Saturday,4,0
orders_daily,1093491,1082374,1841.8,30.81,28,46.7,85.1,4.2,0,26.54,0,6,Sunday,5,0
products_daily,229088,230965,597.6,17.41,18,28.5,36.4,12.3,1,18.52,0,4,Sunday,9,0
sales_daily,957664,937905,1834.3,21.1,30,23.4,55.1,3.8,0,21.81,1,4,Sunday,8,0
orders_daily,1114405,1116828,1815.4,24.65,28,42.2,75.5,,0,20.71,0,6,Wednesday,5,0
orders_daily,872788,877390,1895.7,25.12,28,49.0,85.4,3.7,0,27.54,0,4,Friday,4,0
customer_daily,716098,706927,1299.5,28.08,25,45.4,49.9,2.3,1,28.16,0,4,Saturday,12,0
orders_daily,988920,999281,2060.9,30.24,28,73.5,86.2,4.8,0,32.77,0,4,Sunday,6,0
products_daily,249002,249640,604.6,19.18,18,58.4,44.8,10.5,0,19.39,0,4,Saturday,1,0
sales_daily,738886,713581,1168.9,35.9,30,65.6,80.6,8.9,0,33.95,0,6,Wednesday,5,0
customer_daily,747605,745324,1296.4,19.84,25,32.8,58.6,10.5,0,24.42,0,4,Friday,23,0
inventory_daily,450417,463835,795.2,33.14,22,53.3,79.8,3.1,0,30.53,0,6,Sunday,5,0
customer_daily,776814,778911,1263.9,17.87,25,28.9,51.2,0.9,2,12.68,0,6,Wednesday,0,0
products_daily,378298,393338,583.9,13.81,18,26.2,33.1,5.7,0,10.63,1,8,Wednesday,3,0
orders_daily,1105860,1092641,2512.3,30.17,28,63.1,99.0,6.4,2,29.42,0,6,Wednesday,4,0
payments_daily,488586,496480,887.6,25.74,32,30.9,40.7,10.9,3,26.53,0,4,Monday,21,0
payments_daily,343648,349099,452.7,32.32,32,57.7,23.8,2.1,1,23.91,0,4,Monday,16,0
payments_daily,362404,365728,661.3,27.68,32,28.7,37.9,20.6,2,25.23,0,2,Sunday,5,0
inventory_daily,532066,544239,838.1,24.35,22,49.0,62.4,2.8,0,25.11,0,4,Friday,18,0
products_daily,296376,299525,512.1,17.86,18,40.9,34.9,13.0,0,15.0,0,4,Thursday,12,0
orders_daily,997592,1002279,1796.7,24.95,28,42.3,68.1,1.7,0,22.15,0,4,Tuesday,12,0
orders_daily,591983,590830,1247.4,27.86,28,54.0,74.5,14.6,0,23.78,0,6,Saturday,2,0
sales_daily,832784,811317,1450.2,44.98,30,78.7,99.0,17.9,3,32.1,0,4,Friday,6,1
products_daily,217353,211493,525.6,17.7,18,52.5,45.6,14.9,3,14.15,0,4,Monday,8,0
orders_daily,726727,754344,1496.3,21.19,28,30.7,45.9,12.9,0,19.65,1,2,Tuesday,4,0
inventory_daily,573288,595779,1004.2,15.3,22,15.0,49.3,8.0,0,13.86,0,2,Tuesday,1,0
orders_daily,864159,851682,1644.9,24.45,28,45.1,59.4,8.7,2,22.55,0,8,Thursday,5,0
inventory_daily,569761,575370,1002.8,23.1,22,35.1,47.5,8.7,1,26.66,0,4,Wednesday,1,0
inventory_daily,477922,475955,1064.1,29.43,22,48.9,75.4,11.2,0,23.69,0,4,Friday,20,0
orders_daily,1099153,1074246,2003.7,33.45,28,52.8,94.3,21.6,1,24.14,0,6,Thursday,5,0
customer_daily,618919,628539,1102.4,21.39,25,23.5,52.5,3.5,1,23.4,0,6,Monday,16,1
products_daily,182704,181193,262.4,13.78,18,32.5,20.5,5.8,0,14.29,0,6,Tuesday,3,0
payments_daily,365777,362182,581.4,30.7,32,47.7,47.3,5.4,1,28.7,0,6,Tuesday,4,0
products_daily,169868,166112,413.1,17.6,18,50.5,31.8,0.6,3,13.88,0,4,Monday,5,0
orders_daily,638510,609220,1192.5,25.83,28,38.0,48.5,1.8,0,25.01,0,4,Monday,2,0
sales_daily,658728,666329,1164.4,34.1,30,48.3,58.6,1.5,1,33.12,0,2,Saturday,4,0
sales_daily,638766,654510,986.1,24.84,30,26.9,58.8,5.8,0,24.69,0,4,Saturday,16,0
sales_daily,712791,728731,1291.3,28.91,30,41.6,60.0,2.1,0,30.9,0,2,Wednesday,4,0
sales_daily,633269,625163,1171.8,31.77,30,51.6,71.7,6.6,0,30.87,0,4,Wednesday,4,0
sales_daily,575047,571718,979.0,21.93,30,36.6,39.1,15.2,0,17.56,0,2,Saturday,6,0
customer_daily,850438,871231,1575.1,26.65,25,33.9,68.8,1.2,0,22.2,0,4,Friday,4,0
orders_daily,777933,791656,1463.9,33.94,28,67.7,84.0,6.5,0,32.63,0,8,Monday,6,0
payments_daily,193846,189537,363.9,37.32,32,59.3,51.0,7.3,0,35.07,0,2,Thursday,20,0
products_daily,278344,271030,467.7,17.91,18,65.4,33.5,6.3,0,16.89,0,6,Wednesday,2,0
products_daily,232516,232079,431.4,14.43,18,33.3,38.7,8.8,0,10.96,0,4,Sunday,17,0
customer_daily,534954,524364,1009.2,21.01,25,49.2,51.4,23.2,1,18.59,0,4,Monday,1,0
orders_daily,1027861,1035103,2099.7,26.85,28,42.6,82.8,4.0,2,25.73,0,2,Thursday,4,0
customer_daily,591739,583107,869.9,25.77,25,50.5,54.1,7.9,1,30.21,0,6,Tuesday,3,0
sales_daily,615584,601528,1089.4,24.59,30,34.6,43.2,4.0,0,22.6,0,6,Tuesday,11,0
payments_daily,381237,380246,784.8,34.27,32,50.4,45.0,6.4,0,29.17,0,2,Wednesday,2,0
customer_daily,799492,809813,1379.7,22.04,25,38.9,76.0,6.4,0,20.79,0,4,Thursday,6,0
inventory_daily,553687,536985,940.9,20.57,22,50.6,65.2,1.6,1,20.2,0,6,Wednesday,5,0
inventory_daily,254644,246947,469.2,25.08,22,67.1,52.5,2.9,3,16.76,0,4,Wednesday,3,0
sales_daily,621601,632703,1000.7,18.32,30,21.8,38.8,5.8,1,17.54,0,4,Tuesday,4,0
payments_daily,353321,355634,761.6,31.72,32,53.0,46.6,7.6,0,31.33,0,4,Wednesday,13,0
products_daily,285342,283667,594.6,17.18,18,37.1,45.8,0.7,0,14.46,0,2,Thursday,4,0
customer_daily,607454,598550,812.0,20.22,25,42.7,40.2,5.5,1,18.76,0,6,Saturday,5,0
payments_daily,281207,275949,383.6,46.53,32,77.3,54.5,1.2,0,32.43,0,4,Thursday,3,0
inventory_daily,359441,354216,864.0,17.8,22,42.5,31.5,13.6,3,16.13,0,4,Friday,2,0
products_daily,420466,437547,821.4,21.05,18,65.8,59.7,6.9,0,19.77,0,8,Tuesday,14,0
customer_daily,653524,653386,1186.5,28.69,25,46.5,71.9,6.1,1,27.21,0,8,Monday,2,0
customer_daily,733475,704469,1118.3,26.95,25,48.6,54.4,0.7,0,23.46,0,4,Friday,12,0
payments_daily,350437,355520,713.5,25.63,32,33.4,41.7,0.7,0,21.77,0,4,Wednesday,4,0
sales_daily,807415,837677,1475.3,34.73,30,40.8,95.9,10.7,2,30.49,0,6,Friday,4,0
